time, local_time, values[0]
1509715604348246097, 0.527427911758, 0.0992857740263
1509715604351125955, 0.530294895172, 0.0996050083078
1509715604353064060, 0.532315015793, 0.0866789599711
1509715604355911970, 0.535080909729, 0.0866789599711
1509715604364139080, 0.543314933777, 0.0885557349168
1509715604368009090, 0.547179937363, 0.0901778667945
1509715604376271963, 0.555442094803, 0.104831850322
1509715604384850978, 0.564016103745, 0.104698705276
1509715604392748117, 0.571927070618, 0.104240258185
1509715604405920028, 0.585091114044, 0.103840548742
1509715604423614978, 0.602785110474, 0.103769004915
1509715604433427095, 0.612596988678, 0.103455509161
1509715604438200950, 0.617369890213, 0.103166201316
1509715604443806886, 0.62298989296, 0.102895118444
1509715604449698925, 0.62885594368, 0.102644654229
1509715604455785036, 0.634953975677, 0.102419173141
1509715604457690000, 0.636868000031, 0.102218745168
1509715604473035097, 0.652199029922, 0.102315210945
1509715604486584901, 0.665755033493, 0.102006403167
1509715604493215084, 0.672390937805, 0.102006403167
1509715604496579885, 0.675753116608, 0.0886025152721
1509715604504390954, 0.683568000793, 0.103713960258
1509715604520613908, 0.6997859478, 0.103366561056
1509715604524629116, 0.703794002533, 0.0899299406187
1509715604540334939, 0.719513893127, 0.104704367908
1509715604561660051, 0.740830898285, 0.091044533169
1509715604564714908, 0.743887901306, 0.1056816364
1509715604571166992, 0.750335931778, 0.105263972354
1509715604580562114, 0.759754896164, 0.104740332682
1509715604591546058, 0.770714998245, 0.104278420842
1509715604607122898, 0.786292076111, 0.103867485052
1509715604607644081, 0.786803007126, 0.103499444371
1509715604607856988, 0.787010908127, 0.103171407971
1509715604610940933, 0.790111064911, 0.102883134157
1509715604626960992, 0.806180000305, 0.103060233066
1509715604638084888, 0.817257881165, 0.0910767504448
1509715604644828081, 0.823996067047, 0.0924236134044
1509715604645243883, 0.824398994446, 0.0963270039104
1509715604645421981, 0.824577093124, 0.0963270039104
1509715604654540061, 0.833712100983, 0.0838831369567
1509715604669749021, 0.848927974701, 0.0861722998786
1509715604680201053, 0.859411001205, 0.0881429614006
1509715604684962034, 0.864135980606, 0.103106827916
1509715604691525936, 0.870712995529, 0.103043611013
1509715604713176965, 0.892352104187, 0.102786425257
1509715604723565101, 0.902741909027, 0.102417738541
1509715604734956979, 0.914189100266, 0.0889598001839
1509715604748910903, 0.928101062775, 0.0892125719336
1509715604766963958, 0.946165084839, 0.0908053962356
1509715604784720897, 0.963934898376, 0.0922344873558
1509715604795120000, 0.97428894043, 0.106728376465
1509715604805454015, 0.984633922577, 0.105375013201
1509715604816867113, 0.996036052704, 0.105696696559
1509715604817308902, 0.996464014053, 0.0918078951934
1509715604822680950, 1.00182294846, 0.0930827581808
1509715604826802968, 1.0059709549, 0.0941854772187
1509715604828180074, 1.00733494759, 0.0951344584635
1509715604840157985, 1.01933693886, 0.109243146705
1509715604845185041, 1.02436089516, 0.10817727028
1509715604848514080, 1.02771806717, 0.107733516309
1509715604870819091, 1.04998803139, 0.106923860398
1509715604874299049, 1.05346894264, 0.106214288423
1509715604874727964, 1.05388402939, 0.105585388745
1509715604876462936, 1.05564594269, 0.105026037004
1509715604879545927, 1.05871200562, 0.104103711457
1509715604880971908, 1.060131073, 0.0904242321842
1509715604884347915, 1.06354403496, 0.0904242321842
1509715604891825914, 1.07099699974, 0.0919072359098
1509715604892184019, 1.07133889198, 0.106427182279
1509715604892296075, 1.07145404816, 0.105710002689
1509715604899790048, 1.07898902893, 0.105069907771
1509715604915903091, 1.09508299828, 0.104507164519
1509715604917670011, 1.09683203697, 0.0907746705388
1509715604920454025, 1.09963202477, 0.092090741553
1509715604929687023, 1.10885596275, 0.107085235143
1509715604937649011, 1.11688494682, 0.106320195304
1509715604953383922, 1.13258099556, 0.105643697854
1509715604958775997, 1.13795995712, 0.10504472783
1509715604961838006, 1.14104199409, 0.104512333891
1509715604972835063, 1.15197706223, 0.1043639808
1509715604977479934, 1.15665006638, 0.0902805937385
1509715604989259004, 1.16842794418, 0.0902805937385
1509715604999147891, 1.17831802368, 0.0916962087501
1509715605009167909, 1.18832111359, 0.106178237739
1509715605021363973, 1.20053195953, 0.105862588035
1509715605031779050, 1.21094894409, 0.0920833106723
1509715605043968915, 1.22317194939, 0.106584905202
1509715605054721117, 1.23387789726, 0.10586694847
1509715605062975883, 1.24211788177, 0.105287180265
1509715605073079109, 1.25225090981, 0.10424551416
1509715605084031105, 1.26320695877, 0.10424551416
1509715605084486961, 1.26364302635, 0.090547401669
1509715605084805965, 1.26396107674, 0.0919126663584
1509715605085005998, 1.26415991783, 0.106336989546
1509715605100883007, 1.28012704849, 0.106026486724
1509715605119813919, 1.29898190498, 0.105389127677
1509715605132550954, 1.31169295311, 0.0915407416064
1509715605137577056, 1.31675195694, -0.193954125182
1509715605147218942, 1.32639789581, -0.223606530969
1509715605147511959, 1.32666611671, -0.221744681554
1509715605147840976, 1.32699608803, -0.220074639935
1509715605151689052, 1.33085799217, -0.21856306985
1509715605170156955, 1.34933209419, -0.216981336179
1509715605172616958, 1.35175895691, -0.214006706026
1509715605179297924, 1.35846805573, -0.191854325966
1509715605189466953, 1.36863493919, -0.170626905014
1509715605192562103, 1.37173008919, -0.147491861232
1509715605204406976, 1.38361001015, -0.126848059269
1509715605221565008, 1.40073394775, -0.109953045942
1509715605227760076, 1.40692901611, -0.0958122836977
1509715605230021953, 1.40923500061, -0.0833811633686
1509715605236197948, 1.41536593437, -0.0723673271166
1509715605244779109, 1.42396903038, -0.0627879888566
1509715605250360965, 1.42974209785, -0.0545376173762
1509715605262722969, 1.44188404083, -0.0473959027177
1509715605272654056, 1.45182108879, -0.041175071455
1509715605273900985, 1.45306110382, -0.0357579044748
1509715605280582904, 1.45975589752, -0.0310547485551
1509715605288630962, 1.46780109406, -0.0269751208237
1509715605301808118, 1.48097896576, -0.0234324219347
1509715605306972026, 1.4862101078, -0.0203535373522
1509715605318514108, 1.49769306183, -0.0176784178176
1509715605330858945, 1.51003503799, -0.0153551806066
1509715605334340095, 1.51351809502, -0.0133376167437
1509715605339046001, 1.51823306084, -0.011585153007
1509715605345309019, 1.52448010445, -0.0100628237719
