time, local_time, values[0]
1509715667423198938, 0.022411108017, 3.76075415891e-05
1509715667440649986, 0.0398359298706, 3.2665819738e-05
1509715667442529916, 0.041708946228, 2.83734520809e-05
1509715667447185039, 0.0463750362396, 2.46451119073e-05
1509715667451407909, 0.0505900382996, 2.14066846427e-05
1509715667458640098, 0.057853937149, 1.8593794547e-05
1509715667462512016, 0.0616769790649, 1.61505250078e-05
1509715667466393947, 0.065593957901, 1.40283069907e-05
1509715667480793952, 0.0799760818481, 1.21849535499e-05
1509715667482157945, 0.0813119411469, 1.0583821206e-05
1509715667510492086, 0.10968708992, 9.19308152152e-06
1509715667511418104, 0.110599040985, 7.98508839261e-06
1509715667519865036, 0.119056940079, 6.93582848023e-06
1509715667520797014, 0.119981050491, 6.02444385605e-06
1509715667540735960, 0.139918088913, 5.232817374e-06
1509715667550579071, 0.149760007858, 4.54521252483e-06
1509715667552700042, 0.151885986328, 3.94796061456e-06
1509715667554529905, 0.153871059418, 3.42918904871e-06
1509715667557609081, 0.156785011292, 2.2472287281e-06
1509715667569796085, 0.168977022171, 1.95193744229e-06
1509715667575315952, 0.17449593544, 1.69544814504e-06
1509715667581280946, 0.180460929871, 1.47266216131e-06
1509715667590728998, 0.189917087555, 1.27915079424e-06
1509715667598756074, 0.197942018509, 1.11106728848e-06
1509715667608521938, 0.207721948624, 9.65070361572e-07
1509715667627139091, 0.226324081421, 8.38257783724e-07
1509715667634138107, 0.233319044113, 7.28108685104e-07
1509715667634383916, 0.23356294632, 6.32433444249e-07
1509715667637881040, 0.237061977386, 5.49330161208e-07
1509715667645868062, 0.245048046112, 4.77146850379e-07
1509715667661048889, 0.260325908661, 4.14448601045e-07
1509715667662563085, 0.261739015579, 3.59989053236e-07
1509715667687254905, 0.286448001862, 3.12685621626e-07
1509715667689577102, 0.288769006729, -1.2459323297e-07
1509715667695801973, 0.294987916946, -1.08221380108e-07
1509715667696109056, 0.295269012451, -9.40008282757e-08
1509715667713650941, 0.312845945358, -8.16488916431e-08
1509715667715440988, 0.314627885818, 0.000324464635751
1509715667722495079, 0.321672916412, 0.0028977696697
1509715667732160091, 0.331408977509, 0.0121380828182
1509715667741414070, 0.340622901917, 0.0321561086803
1509715667755815982, 0.355012893677, 0.0617541622451
1509715667766958951, 0.36617398262, 0.0942615438013
1509715667770658969, 0.369839906693, 0.123309757719
1509715667781815052, 0.381018877029, 0.14702864021
1509715667782077074, 0.381256103516, 0.166857554873
1509715667809847116, 0.409034967422, 0.1842958269
1509715667812550067, 0.411742925644, 0.200551350287
1509715667832467079, 0.431621074677, 0.214050794776
1509715667853094100, 0.45227599144, 0.225673157511
1509715667861439943, 0.460644960403, 0.23696010298
