time, local_time, values[0]
1509715844057223081, 0.0080349445343, 4.22577486849e-05
1509715844061568975, 0.0123529434204, 3.67049783833e-05
1509715844071074962, 0.0218560695648, 3.18818555187e-05
1509715844084453105, 0.0352680683136, 2.76925026546e-05
1509715844095938920, 0.0467131137848, 2.40536408812e-05
1509715844107264995, 0.0580689907074, 2.08929343389e-05
1509715844109816074, 0.0606009960175, 1.81475522747e-05
1509715844121376037, 0.072172164917, 1.57629200486e-05
1509715844131030082, 0.0817761421204, 1.36916342598e-05
1509715844135204076, 0.0860090255737, 1.18925204295e-05
1509715844140876054, 0.0916221141815, 8.97245191434e-06
1509715844146713018, 0.0974941253662, 8.97245191434e-06
1509715844151793956, 0.102566957474, 7.79345004903e-06
1509715844169219017, 0.120004177094, 6.76937187808e-06
1509715844174436092, 0.125200986862, 5.8798600537e-06
1509715844178219079, 0.128993988037, 5.10723223272e-06
1509715844181682109, 0.13245511055, 4.43612957463e-06
1509715844189785003, 0.140542984009, 3.85321142769e-06
1509715844200517892, 0.151292085648, 3.34689013397e-06
1509715844204678058, 0.155451059341, 2.52510062664e-06
1509715844216854095, 0.167626142502, 2.52510062664e-06
1509715844219772100, 0.170567035675, 2.19329630185e-06
1509715844234802007, 0.185575008392, 1.9050918672e-06
1509715844247587919, 0.198362112045, 1.65475819178e-06
1509715844249233007, 0.200026035309, 1.43731896629e-06
1509715844251503944, 0.202278137207, 1.2484517805e-06
1509715844263878107, 0.214667081833, 1.08440219937e-06
1509715844272167921, 0.222965955734, 9.4190912966e-07
1509715844278371095, 0.229168176651, 8.18139993678e-07
1509715844286482095, 0.237398147583, 7.10634421254e-07
1509715844299536943, 0.250321149826, 6.17255340881e-07
1509715844301875114, 0.252647161484, -2.09557007083e-07
1509715844316930055, 0.267714977264, -1.82020709093e-07
1509715844319098949, 0.26989197731, -1.82020709093e-07
1509715844331494092, 0.282313108444, 0.000324543331174
1509715844334434986, 0.285247087479, 0.00289917509617
1509715844341320037, 0.29206609726, 0.0121442212045
1509715844351394891, 0.302140951157, 0.066013219635
1509715844357544898, 0.308320045471, 0.0979964054033
1509715844390043973, 0.340819120407, 0.126645042412
1509715844391699075, 0.342472076416, 0.110003577776
1509715844395528078, 0.346304178238, 0.151754054654
1509715844397489070, 0.348281145096, 0.131813205128
1509715844401034116, 0.351780176163, 0.15390171149
1509715844409653902, 0.360458135605, 0.154553835071
1509715844413533926, 0.364354133606, 0.214034062707
1509715844421056985, 0.371833086014, 0.225692952239
1509715844460032939, 0.410808086395, 0.235760951546
1509715844461327075, 0.412089109421, 0.285139769086
1509715844465152025, 0.415951013565, 0.287486502057
1509715844467823028, 0.418598175049, 0.249710080917
1509715844470448017, 0.421339988708, 0.256689217173
1509715844471937894, 0.422744035721, 0.262742143819
1509715844477211952, 0.427998065948, 0.267987836251
1509715844488606929, 0.439377069473, 0.312179884911
1509715844491394996, 0.442141056061, 0.273480283955
1509715844500793933, 0.451601982117, 0.27750971685
1509715844534603118, 0.485377073288, 0.280949791498
1509715844537102937, 0.487918138504, 0.325941431633
1509715844539565086, 0.490324020386, 0.283111939813
1509715844541781902, 0.492558956146, 0.326943415095
1509715844545248985, 0.496061086655, 0.324109338439
1509715844549474000, 0.500247001648, 0.321611621394
1509715844558413028, 0.509212017059, 0.319873945223
1509715844567873001, 0.518660068512, 0.317915171333
1509715844571424007, 0.522170066833, 0.276140349513
1509715844611879110, 0.562646150589, 0.27985650396
1509715844617285013, 0.568091154099, 0.284920901254
1509715844625193119, 0.575973033905, 0.327760169056
1509715844631119966, 0.581922054291, 0.324760958011
1509715844633775949, 0.584567070007, 0.282086583278
1509715844640326023, 0.591175079346, 0.286700300033
1509715844645706892, 0.596508979797, 0.329350085643
1509715844676443099, 0.627223014832, 0.326127835294
1509715844680792093, 0.631565093994, 0.325394603979
1509715844683854103, 0.634626150131, 0.282636966635
1509715844685246944, 0.636029005051, 0.283126378883
1509715844688205957, 0.639003038406, 0.286054155328
1509715844691164016, 0.641936063766, 0.24846594801
1509715844691857099, 0.642624139786, 0.295876232558
1509715844694171905, 0.644958972931, 0.295876232558
1509715844702717065, 0.653486967087, 0.296962428588
1509715844711757898, 0.662546157837, 0.297859412007
1509715844719067096, 0.66984295845, 0.338342172961
1509715844753990888, 0.704767942429, 0.33721930439
1509715844754261016, 0.705034971237, 0.294612405801
1509715844754432916, 0.705196142197, 0.295771805848
1509715844760400056, 0.711174964905, 0.318774284816
1509715844776401996, 0.727195978165, 0.276886573409
1509715844803180932, 0.753972053528, 0.276886573409
1509715844824120044, 0.774903059006, 0.268124461553
1509715844828402042, 0.779201984406, 0.272373950494
1509715844854146003, 0.804936170578, 0.272373950494
1509715844860789060, 0.811563968658, 0.281440631362
1509715844876849889, 0.827689170837, 0.285940717554
1509715844891823053, 0.842596054077, 0.330393224215
1509715844897171974, 0.847975969315, 0.286978756091
1509715844901719093, 0.852511167526, 0.292530091194
1509715844916023969, 0.86679816246, 0.294627260942
1509715844922255992, 0.873029947281, 0.297207246374
1509715844935472965, 0.886248111725, 0.298953731109
1509715844940119028, 0.890894174576, 0.300441076293
1509715844946091890, 0.896873950958, 0.342267241212
1509715844951410055, 0.902156114578, 0.297292498559
1509715844953840017, 0.904625177383, 0.298643120077
1509715844955355882, 0.906105995178, 0.30121450377
1509715844957412958, 0.908174037933, 0.302106271266
1509715844976730108, 0.927505970001, 0.343243941588
1509715844979655981, 0.930427074432, 0.338469778086
1509715845003814935, 0.954621076584, 0.293994031265
1509715845005971908, 0.956755161285, 0.293706243113
1509715845017400026, 0.968184947968, 0.255112532968
1509715845019591093, 0.97035908699, 0.302264509533
1509715845026402950, 0.977154016495, 0.302264509533
1509715845031933069, 0.982721090317, 0.302783194054
1509715845034019947, 0.984787940979, 0.305912795545
1509715845051135063, 1.00188112259, 0.3061988118
1509715845054526090, 1.00530004501, 0.346854956164
1509715845081367015, 1.03211307526, 0.341728982187
1509715845081367015, 1.03211307526, 0.296824968071
1509715845090012073, 1.04078507423, 0.300746300616
1509715845103857040, 1.05463910103, 0.342739703617
1509715845106030941, 1.05679798126, 0.29387261136
1509715845107249021, 1.05801200867, 0.29575811171
1509715845113158941, 1.06393098831, 0.29575811171
1509715845142561912, 1.09333610535, 0.297278212122
1509715845151236057, 1.1020181179, 0.300863266101
1509715845151463985, 1.10221004486, 0.342363646334
1509715845154258012, 1.10505604744, 0.333736682053
1509715845159426927, 1.11020112038, 0.334260529081
1509715845161463022, 1.11223816872, 0.290337887752
1509715845181469917, 1.1322581768, 0.292512536177
1509715845196866989, 1.14773797989, 0.334564213735
1509715845197268009, 1.14802694321, 0.330805089135
1509715845197618007, 1.14837694168, 0.327523981623
1509715845199981927, 1.15116405487, 0.324656539719
1509715845200859069, 1.15161800385, 0.322136188898
1509715845201317071, 1.15207600594, 0.322339685964
1509715845203552961, 1.15432310104, 0.320277589316
1509715845210854053, 1.16165113449, 0.278192340064
1509715845223356008, 1.17412805557, 0.321936744537
1509715845260416030, 1.21120405197, 0.321476230019
1509715845260982036, 1.21175312996, 0.323131785125
1509715845263557910, 1.21433210373, 0.323131785125
1509715845267040967, 1.2178170681, 0.280671487646
1509715845271344900, 1.22209095955, 0.324138127257
1509715845278774976, 1.2296230793, 0.322812350587
1509715845285346984, 1.2361330986, 0.280394027578
1509715845289565086, 1.24034500122, 0.323739900942
1509715845294223070, 1.24500703812, 0.322822793932
1509715845301512002, 1.2522881031, 0.320558400299
1509715845305444955, 1.25627613068, 0.316768326761
1509715845317806005, 1.26857995987, 0.317488245984
1509715845323200941, 1.27397894859, 0.275769523187
1509715845324103116, 1.27486395836, 0.319799501572
1509715845327286958, 1.27809095383, 0.277777074205
1509715845329391002, 1.28016209602, 0.281348402759
1509715845333484888, 1.28426909447, 0.324472364679
1509715845336204051, 1.28699207306, 0.321873745709
1509715845348663091, 1.29946112633, 0.319580309581
1509715845368844985, 1.31962013245, 0.317516569781
1509715845371063947, 1.3218100071, -0.374662883921
1509715845376019954, 1.32680702209, -0.427922717691
1509715845378473997, 1.32927012444, -0.366394636139
1509715845381899118, 1.33267402649, -0.366394636139
1509715845384362936, 1.33514308929, -0.365284773092
1509715845390662908, 1.34145498276, -0.355347190823
1509715845397979021, 1.34875607491, -0.338771732222
1509715845425540924, 1.37631607056, -0.294256307898
1509715845435986042, 1.38675999641, -0.254275573759
1509715845441462039, 1.39220809937, -0.218544555634
1509715845465900897, 1.41667795181, -0.189976206774
1509715845476452112, 1.4272711277, -0.143477391719
1509715845482001066, 1.43277597427, -0.143477391719
1509715845511096000, 1.46184206009, -0.124624115705
1509715845516803979, 1.46759200096, -0.108119582164
1509715845545883893, 1.49669313431, -0.0939579722506
1509715845555916070, 1.50669312477, -0.0816246854557
